NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
732,1440,550,"(1343429.5000723898, 402111.0004913062)","['ELSINBURG WAY', 'GEORGIA AVE']"
733,482,143,"(1340741.7498704642, 405392.0001628995)","['RUTH ST', 'WALDEN ST']"
733,521,117,"(1340741.7498704642, 405392.0001628995)","['RUTH ST', 'WALDEN ST']"
733,562,286,"(1340741.7498704642, 405392.0001628995)","['RUTH ST', 'WALDEN ST']"
734,635,27,"(1344926.5000311434, 405127.75003522635)","['RENWICK ST', 'EXCELSIOR ST']"
734,1082,591,"(1344926.5000311434, 405127.75003522635)","['RENWICK ST', 'EXCELSIOR ST']"
734,1099,122,"(1344926.5000311434, 405127.75003522635)","['RENWICK ST', 'EXCELSIOR ST']"
735,727,159,"(1349783.2501601428, 403711.2499154806)","['COBDEN ST', 'ELEANOR ST']"
735,736,430,"(1349783.2501601428, 403711.2499154806)","['COBDEN ST', 'ELEANOR ST']"
735,844,163,"(1349783.2501601428, 403711.2499154806)","['COBDEN ST', 'ELEANOR ST']"
736,735,430,"(1350203.9999748021, 403621.75009447336)","['COBDEN ST', 'CLOVER ST']"
736,786,161,"(1350203.9999748021, 403621.75009447336)","['COBDEN ST', 'CLOVER ST']"
736,798,163,"(1350203.9999748021, 403621.75009447336)","['COBDEN ST', 'CLOVER ST']"
737,63,135,"(1343996.7499221414, 402657.7503820658)","['GRIMES AVE', 'RENTZ WAY']"
737,511,135,"(1343996.7499221414, 402657.7503820658)","['GRIMES AVE', 'RENTZ WAY']"
737,917,686,"(1343996.7499221414, 402657.7503820658)","['GRIMES AVE', 'RENTZ WAY']"
737,1007,574,"(1343996.7499221414, 402657.7503820658)","['GRIMES AVE', 'RENTZ WAY']"
738,739,131,"(1348765.9998980612, 402636.00042556226)","['FERNLEAF ST', 'ARLINGTON AVE']"
738,996,182,"(1348765.9998980612, 402636.00042556226)","['FERNLEAF ST', 'ARLINGTON AVE']"
738,1026,59,"(1348765.9998980612, 402636.00042556226)","['FERNLEAF ST', 'ARLINGTON AVE']"
738,1029,409,"(1348765.9998980612, 402636.00042556226)","['FERNLEAF ST', 'ARLINGTON AVE']"
739,738,131,"(1348743.2499435544, 402506.25002889335)","['FERNLEAF ST', 'ELSIE ST']"
739,740,383,"(1348743.2499435544, 402506.25002889335)","['FERNLEAF ST', 'ELSIE ST']"
739,881,152,"(1348743.2499435544, 402506.25002889335)","['FERNLEAF ST', 'ELSIE ST']"
739,986,404,"(1348743.2499435544, 402506.25002889335)","['FERNLEAF ST', 'ELSIE ST']"
740,739,383,"(1348366.0000418872, 402571.50022648275)","['ELSIE ST', 'SPRING ST']"
740,883,83,"(1348366.0000418872, 402571.50022648275)","['ELSIE ST', 'SPRING ST']"
740,1032,235,"(1348366.0000418872, 402571.50022648275)","['ELSIE ST', 'SPRING ST']"
741,742,137,"(1340438.5001488924, 402629.75010997057)","['MONTOOTH ST', 'CHALFONT ST']"
741,836,139,"(1340438.5001488924, 402629.75010997057)","['MONTOOTH ST', 'CHALFONT ST']"
741,1027,273,"(1340438.5001488924, 402629.75010997057)","['MONTOOTH ST', 'CHALFONT ST']"
742,741,137,"(1340436.7501523942, 402492.50038447976)","['MONTOOTH ST', 'BOLIVAR WAY']"
742,919,274,"(1340436.7501523942, 402492.50038447976)","['MONTOOTH ST', 'BOLIVAR WAY']"
742,1035,142,"(1340436.7501523942, 402492.50038447976)","['MONTOOTH ST', 'BOLIVAR WAY']"
743,15,74,"(1338991.5000901371, 403904.9998560548)","['BOGGS AVE', 'CARSEL WAY']"
743,395,545,"(1338991.5000901371, 403904.9998560548)","['BOGGS AVE', 'CARSEL WAY']"
743,906,143,"(1338991.5000901371, 403904.9998560548)","['BOGGS AVE', 'CARSEL WAY']"
744,745,262,"(1342418.2501263916, 404087.7504748106)","['CURTIN AVE', 'INDUSTRY ST']"
744,947,163,"(1342418.2501263916, 404087.7504748106)","['CURTIN AVE', 'INDUSTRY ST']"
744,951,425,"(1342418.2501263916, 404087.7504748106)","['CURTIN AVE', 'INDUSTRY ST']"
744,1246,140,"(1342418.2501263916, 404087.7504748106)","['CURTIN AVE', 'INDUSTRY ST']"
745,663,129,"(1342419.250124395, 403825.2500155568)","['CURTIN AVE', 'CLIMAX ST']"
745,709,165,"(1342419.250124395, 403825.2500155568)","['CURTIN AVE', 'CLIMAX ST']"
745,744,262,"(1342419.250124395, 403825.2500155568)","['CURTIN AVE', 'CLIMAX ST']"
745,746,133,"(1342419.250124395, 403825.2500155568)","['CURTIN AVE', 'CLIMAX ST']"
746,745,133,"(1342285.7500633001, 403825.5000150651)","['CLIMAX ST', 'BORDER']"
746,800,180,"(1342285.7500633001, 403825.5000150651)","['CLIMAX ST', 'BORDER']"
747,21,128,"(1347850.0000896305, 404608.00009047985)","['OPORTO ST', 'HURON ST']"
747,748,415,"(1347850.0000896305, 404608.00009047985)","['OPORTO ST', 'HURON ST']"
747,820,126,"(1347850.0000896305, 404608.00009047985)","['OPORTO ST', 'HURON ST']"
748,20,120,"(1347452.4999003857, 404729.24984797835)","['YARD WAY', 'HURON ST']"
748,680,142,"(1347452.4999003857, 404729.24984797835)","['YARD WAY', 'HURON ST']"
748,747,415,"(1347452.4999003857, 404729.24984797835)","['YARD WAY', 'HURON ST']"
749,394,464,"(1338621.4998458922, 404591.00045256317)","['LELIA ST', 'SOUTHERN AVE']"
749,750,121,"(1338621.4998458922, 404591.00045256317)","['LELIA ST', 'SOUTHERN AVE']"
749,1395,75,"(1338621.4998458922, 404591.00045256317)","['LELIA ST', 'SOUTHERN AVE']"
750,586,133,"(1338742.4999319762, 404590.00012648106)","['LELIA ST', 'OAK WAY']"
750,749,121,"(1338742.4999319762, 404590.00012648106)","['LELIA ST', 'OAK WAY']"
750,781,487,"(1338742.4999319762, 404590.00012648106)","['LELIA ST', 'OAK WAY']"
751,44,138,"(1343420.2500908822, 403193.24996723235)","['CEDARHURST ST', 'GEORGIA AVE']"
751,487,137,"(1343420.2500908822, 403193.24996723235)","['CEDARHURST ST', 'GEORGIA AVE']"
751,852,568,"(1343420.2500908822, 403193.24996723235)","['CEDARHURST ST', 'GEORGIA AVE']"
751,892,140,"(1343420.2500908822, 403193.24996723235)","['CEDARHURST ST', 'GEORGIA AVE']"
752,68,203,"(1344404.5000908822, 404088.7501447201)","['INDUSTRY ST', 'ARLINGTON AVE']"
752,411,995,"(1344404.5000908822, 404088.7501447201)","['INDUSTRY ST', 'ARLINGTON AVE']"
752,501,203,"(1344404.5000908822, 404088.7501447201)","['INDUSTRY ST', 'ARLINGTON AVE']"
752,698,202,"(1344404.5000908822, 404088.7501447201)","['INDUSTRY ST', 'ARLINGTON AVE']"
753,244,97,"(1350128.2501263022, 403138.2504053116)","['CLOVER ST', 'SALISBURY ST']"
753,349,93,"(1350128.2501263022, 403138.2504053116)","['CLOVER ST', 'SALISBURY ST']"
753,910,303,"(1350128.2501263022, 403138.2504053116)","['CLOVER ST', 'SALISBURY ST']"
754,181,511,"(1339346.7500358075, 402966.5000926405)","['BRICE WAY', 'BLANCO WAY']"
754,755,60,"(1339346.7500358075, 402966.5000926405)","['BRICE WAY', 'BLANCO WAY']"
754,838,154,"(1339346.7500358075, 402966.5000926405)","['BRICE WAY', 'BLANCO WAY']"
755,96,515,"(1339338.2500528097, 403024.7503042221)","['BLANCO WAY', 'CLIMAX ST']"
755,754,60,"(1339338.2500528097, 403024.7503042221)","['BLANCO WAY', 'CLIMAX ST']"
756,757,150,"(1342428.5001058877, 402487.5000663996)","['BOLIVAR WAY', 'CURTIN WAY']"
756,921,461,"(1342428.5001058877, 402487.5000663996)","['BOLIVAR WAY', 'CURTIN WAY']"
756,1028,137,"(1342428.5001058877, 402487.5000663996)","['BOLIVAR WAY', 'CURTIN WAY']"
757,756,150,"(1342578.5001339763, 402486.0003974736)","['BOLIVAR WAY', 'BERND ST']"
757,896,138,"(1342578.5001339763, 402486.0003974736)","['BOLIVAR WAY', 'BERND ST']"
757,1251,137,"(1342578.5001339763, 402486.0003974736)","['BOLIVAR WAY', 'BERND ST']"
758,759,137,"(1345232.2500758022, 402535.24997089803)","['IBIS WAY', 'CHARLES ST']"
758,761,241,"(1345232.2500758022, 402535.24997089803)","['IBIS WAY', 'CHARLES ST']"
758,969,142,"(1345232.2500758022, 402535.24997089803)","['IBIS WAY', 'CHARLES ST']"
758,1262,136,"(1345232.2500758022, 402535.24997089803)","['IBIS WAY', 'CHARLES ST']"
759,758,137,"(1345235.5000693053, 402398.2499168068)","['IBIS WAY', 'MICHIGAN WAY']"
759,760,242,"(1345235.5000693053, 402398.2499168068)","['IBIS WAY', 'MICHIGAN WAY']"
759,927,133,"(1345235.5000693053, 402398.2499168068)","['IBIS WAY', 'MICHIGAN WAY']"
760,288,306,"(1344992.9998981357, 402395.249922812)","['MICHIGAN WAY', 'CHALROCK WAY']"
760,759,242,"(1344992.9998981357, 402395.249922812)","['MICHIGAN WAY', 'CHALROCK WAY']"
760,761,138,"(1344992.9998981357, 402395.249922812)","['MICHIGAN WAY', 'CHALROCK WAY']"
760,1038,132,"(1344992.9998981357, 402395.249922812)","['MICHIGAN WAY', 'CHALROCK WAY']"
761,62,306,"(1344990.999902144, 402533.4999743998)","['CHARLES ST', 'CHALROCK WAY']"
761,758,241,"(1344990.999902144, 402533.4999743998)","['CHARLES ST', 'CHALROCK WAY']"
761,760,138,"(1344990.999902144, 402533.4999743998)","['CHARLES ST', 'CHALROCK WAY']"
762,763,145,"(1344753.750048548, 399744.49997498095)","['LOUISA ST', 'RUSTIC AVE']"
762,1148,236,"(1344753.750048548, 399744.49997498095)","['LOUISA ST', 'RUSTIC AVE']"
762,1181,184,"(1344753.750048548, 399744.49997498095)","['LOUISA ST', 'RUSTIC AVE']"
762,1331,289,"(1344753.750048548, 399744.49997498095)","['LOUISA ST', 'RUSTIC AVE']"
763,762,145,"(1344702.7501505613, 399608.74991838634)","['LOUISA ST', 'HAMEL WAY']"
763,1206,184,"(1344702.7501505613, 399608.74991838634)","['LOUISA ST', 'HAMEL WAY']"
763,1260,146,"(1344702.7501505613, 399608.74991838634)","['LOUISA ST', 'HAMEL WAY']"
764,765,132,"(1343857.999871552, 403484.50036898255)","['FREELAND ST', 'ALLEN ST']"
764,766,149,"(1343857.999871552, 403484.50036898255)","['FREELAND ST', 'ALLEN ST']"
764,876,142,"(1343857.999871552, 403484.50036898255)","['FREELAND ST', 'ALLEN ST']"
764,894,154,"(1343857.999871552, 403484.50036898255)","['FREELAND ST', 'ALLEN ST']"
765,764,132,"(1343989.999935642, 403485.5003669709)","['FREELAND ST', 'ASTEROID WAY']"
765,827,149,"(1343989.999935642, 403485.5003669709)","['FREELAND ST', 'ASTEROID WAY']"
765,829,685,"(1343989.999935642, 403485.5003669709)","['FREELAND ST', 'ASTEROID WAY']"
766,764,149,"(1343857.4998725504, 403633.7500704825)","['ALLEN ST', 'LOYAL WAY']"
766,792,142,"(1343857.4998725504, 403633.7500704825)","['ALLEN ST', 'LOYAL WAY']"
766,827,132,"(1343857.4998725504, 403633.7500704825)","['ALLEN ST', 'LOYAL WAY']"
766,870,151,"(1343857.4998725504, 403633.7500704825)","['ALLEN ST', 'LOYAL WAY']"
767,6,103,"(1345415.3182792217, 403380.07439672947)","['E AMANDA AVE', 'MOUNT OLIVER ST']"
767,768,581,"(1345415.3182792217, 403380.07439672947)","['E AMANDA AVE', 'MOUNT OLIVER ST']"
767,1011,186,"(1345415.3182792217, 403380.07439672947)","['E AMANDA AVE', 'MOUNT OLIVER ST']"
768,767,581,"(1345890.5000716448, 403045.75026223063)","['MOUNT OLIVER ST', 'S 18TH ST']"
768,1074,712,"(1345890.5000716448, 403045.75026223063)","['MOUNT OLIVER ST', 'S 18TH ST']"
768,1370,63,"(1345890.5000716448, 403045.75026223063)","['MOUNT OLIVER ST', 'S 18TH ST']"
769,691,167,"(1346451.7499333918, 404510.2499578893)","['MONASTERY AVE', 'MONASTERY PL']"
769,701,213,"(1346451.7499333918, 404510.2499578893)","['MONASTERY AVE', 'MONASTERY PL']"
769,859,58,"(1346451.7499333918, 404510.2499578893)","['MONASTERY AVE', 'MONASTERY PL']"
770,174,289,"(1341435.000124395, 404502.25030197203)","['HABERMAN AVE', 'KINGSBORO ST']"
770,229,127,"(1341435.000124395, 404502.25030197203)","['HABERMAN AVE', 'KINGSBORO ST']"
770,275,375,"(1341435.000124395, 404502.25030197203)","['HABERMAN AVE', 'KINGSBORO ST']"
771,772,151,"(1349501.5000674725, 402090.7498756498)","['JONQUIL WAY', 'COBB WAY']"
771,1013,253,"(1349501.5000674725, 402090.7498756498)","['JONQUIL WAY', 'COBB WAY']"
771,1041,52,"(1349501.5000674725, 402090.7498756498)","['JONQUIL WAY', 'COBB WAY']"
772,771,151,"(1349651.7500950545, 402069.00024722517)","['JONQUIL WAY', 'ROTHMAN ST']"
772,775,149,"(1349651.7500950545, 402069.00024722517)","['JONQUIL WAY', 'ROTHMAN ST']"
772,1043,278,"(1349651.7500950545, 402069.00024722517)","['JONQUIL WAY', 'ROTHMAN ST']"
772,1054,149,"(1349651.7500950545, 402069.00024722517)","['JONQUIL WAY', 'ROTHMAN ST']"
773,774,156,"(1348689.250051558, 402202.2499807328)","['FERNLEAF ST', 'JONQUIL WAY']"
773,881,155,"(1348689.250051558, 402202.2499807328)","['FERNLEAF ST', 'JONQUIL WAY']"
773,1033,205,"(1348689.250051558, 402202.2499807328)","['FERNLEAF ST', 'JONQUIL WAY']"
774,773,156,"(1348665.2500995547, 402047.7502897233)","['FERNLEAF ST', 'BORDER']"
774,1016,148,"(1348665.2500995547, 402047.7502897233)","['FERNLEAF ST', 'BORDER']"
775,772,149,"(1349799.0001286417, 402045.7499656379)","['JONQUIL WAY', 'EMIL WAY']"
775,987,152,"(1349799.0001286417, 402045.7499656379)","['JONQUIL WAY', 'EMIL WAY']"
775,1042,277,"(1349799.0001286417, 402045.7499656379)","['JONQUIL WAY', 'EMIL WAY']"
776,777,200,"(1346916.4999881387, 402045.49996614456)","['DAWES ST', 'FREDERICK ST', 'LUTHER ST']"
776,875,223,"(1346916.4999881387, 402045.49996614456)","['DAWES ST', 'FREDERICK ST', 'LUTHER ST']"
776,1080,355,"(1346916.4999881387, 402045.49996614456)","['DAWES ST', 'FREDERICK ST', 'LUTHER ST']"
777,776,200,"(1347116.749915719, 402041.4999741465)","['DAWES ST', 'BORDER']"
777,936,968,"(1347116.749915719, 402041.4999741465)","['DAWES ST', 'BORDER']"
778,301,801,"(1347892.5000046343, 404321.75000680983)","['S 18TH ST', 'CROSMAN ST']"
778,824,171,"(1347892.5000046343, 404321.75000680983)","['S 18TH ST', 'CROSMAN ST']"
778,953,236,"(1347892.5000046343, 404321.75000680983)","['S 18TH ST', 'CROSMAN ST']"
779,384,355,"(1349726.9999445528, 404427.250451982)","['ELEANOR ST', 'HOLT ST']"
779,684,94,"(1349726.9999445528, 404427.250451982)","['ELEANOR ST', 'HOLT ST']"
779,699,150,"(1349726.9999445528, 404427.250451982)","['ELEANOR ST', 'HOLT ST']"
779,861,83,"(1349726.9999445528, 404427.250451982)","['ELEANOR ST', 'HOLT ST']"
780,413,30,"(1349401.2499398887, 404134.5003813058)","['PRIMROSE ST', 'SIERRA ST']"
780,700,433,"(1349401.2499398887, 404134.5003813058)","['PRIMROSE ST', 'SIERRA ST']"
780,843,382,"(1349401.2499398887, 404134.5003813058)","['PRIMROSE ST', 'SIERRA ST']"
781,394,134,"(1338625.999836892, 404116.25041781366)","['ARION ST', 'OAK WAY']"
781,750,487,"(1338625.999836892, 404116.25041781366)","['ARION ST', 'OAK WAY']"
781,868,128,"(1338625.999836892, 404116.25041781366)","['ARION ST', 'OAK WAY']"
782,607,173,"(1342986.7499736398, 404265.5001193136)","['HARCOURT WAY', 'MANTON WAY']"
782,643,163,"(1342986.7499736398, 404265.5001193136)","['HARCOURT WAY', 'MANTON WAY']"
782,952,143,"(1342986.7499736398, 404265.5001193136)","['HARCOURT WAY', 'MANTON WAY']"
783,647,129,"(1338436.4998878092, 403471.5000668913)","['GILL WAY', 'MINSINGER ST']"
783,662,264,"(1338436.4998878092, 403471.5000668913)","['GILL WAY', 'MINSINGER ST']"
783,724,133,"(1338436.4998878092, 403471.5000668913)","['GILL WAY', 'MINSINGER ST']"
784,785,25,"(1339707.499970466, 403455.25009939075)","['TAFT AVE', 'BORDER']"
784,877,120,"(1339707.499970466, 403455.25009939075)","['TAFT AVE', 'BORDER']"
785,96,150,"(1339716.7499519736, 403431.5004749745)","['TAFT AVE', 'BORDER']"
785,784,25,"(1339716.7499519736, 403431.5004749745)","['TAFT AVE', 'BORDER']"
786,727,432,"(1350179.0000248104, 403462.0000858903)","['BERG ST', 'CLOVER ST']"
786,736,161,"(1350179.0000248104, 403462.0000858903)","['BERG ST', 'CLOVER ST']"
786,787,50,"(1350179.0000248104, 403462.0000858903)","['BERG ST', 'CLOVER ST']"
787,243,110,"(1350170.750041306, 403411.9998578131)","['CLOVER ST', 'BORDER']"
787,786,50,"(1350170.750041306, 403411.9998578131)","['CLOVER ST', 'BORDER']"
788,134,336,"(1340888.749904558, 403652.2503615618)","['CLIMAX ST', 'DELMONT AVE']"
788,280,134,"(1340888.749904558, 403652.2503615618)","['CLIMAX ST', 'DELMONT AVE']"
788,667,564,"(1340888.749904558, 403652.2503615618)","['CLIMAX ST', 'DELMONT AVE']"
789,621,146,"(1343572.5001144707, 403785.5000950545)","['CLIMAX ST', 'WALTER ST']"
789,790,151,"(1343572.5001144707, 403785.5000950545)","['CLIMAX ST', 'WALTER ST']"
789,791,143,"(1343572.5001144707, 403785.5000950545)","['CLIMAX ST', 'WALTER ST']"
789,803,153,"(1343572.5001144707, 403785.5000950545)","['CLIMAX ST', 'WALTER ST']"
790,622,146,"(1343571.7501159757, 403634.00006997585)","['LOYAL WAY', 'WALTER ST']"
790,789,151,"(1343571.7501159757, 403634.00006997585)","['LOYAL WAY', 'WALTER ST']"
790,792,143,"(1343571.7501159757, 403634.00006997585)","['LOYAL WAY', 'WALTER ST']"
790,893,149,"(1343571.7501159757, 403634.00006997585)","['LOYAL WAY', 'WALTER ST']"
791,495,155,"(1343716.2501550615, 403783.7500985563)","['HELEN WAY', 'CLIMAX ST']"
791,789,143,"(1343716.2501550615, 403783.7500985563)","['HELEN WAY', 'CLIMAX ST']"
791,792,150,"(1343716.2501550615, 403783.7500985563)","['HELEN WAY', 'CLIMAX ST']"
791,870,144,"(1343716.2501550615, 403783.7500985563)","['HELEN WAY', 'CLIMAX ST']"
792,766,142,"(1343715.5001565516, 403633.7500704825)","['LOYAL WAY', 'HELEN WAY']"
792,790,143,"(1343715.5001565516, 403633.7500704825)","['LOYAL WAY', 'HELEN WAY']"
792,791,150,"(1343715.5001565516, 403633.7500704825)","['LOYAL WAY', 'HELEN WAY']"
792,876,151,"(1343715.5001565516, 403633.7500704825)","['LOYAL WAY', 'HELEN WAY']"
793,36,217,"(1344927.2500296384, 403632.00007396936)","['LOYAL WAY', 'ARLINGTON AVE']"
793,794,483,"(1344927.2500296384, 403632.00007396936)","['LOYAL WAY', 'ARLINGTON AVE']"
793,795,237,"(1344927.2500296384, 403632.00007396936)","['LOYAL WAY', 'ARLINGTON AVE']"
793,828,252,"(1344927.2500296384, 403632.00007396936)","['LOYAL WAY', 'ARLINGTON AVE']"
794,6,156,"(1345410.750046894, 403639.25005947053)","['E AMANDA AVE', 'LOYAL WAY']"
794,711,40,"(1345410.750046894, 403639.25005947053)","['E AMANDA AVE', 'LOYAL WAY']"
794,793,483,"(1345410.750046894, 403639.25005947053)","['E AMANDA AVE', 'LOYAL WAY']"
795,710,652,"(1344749.5000570565, 403788.25041764975)","['ARLINGTON AVE', 'CLIMAX ST']"
795,793,237,"(1344749.5000570565, 403788.25041764975)","['ARLINGTON AVE', 'CLIMAX ST']"
795,799,68,"(1344749.5000570565, 403788.25041764975)","['ARLINGTON AVE', 'CLIMAX ST']"
796,797,460,"(1339969.250103131, 403925.2501436472)","['BOGGSTON AVE', 'W WARRINGTON AVE']"
796,1366,122,"(1339969.250103131, 403925.2501436472)","['BOGGSTON AVE', 'W WARRINGTON AVE']"
797,796,460,"(1339637.7501099706, 403631.75040255487)","['BOGGSTON AVE', 'TAFT AVE']"
797,837,1052,"(1339637.7501099706, 403631.75040255487)","['BOGGSTON AVE', 'TAFT AVE']"
797,877,69,"(1339637.7501099706, 403631.75040255487)","['BOGGSTON AVE', 'TAFT AVE']"
798,439,231,"(1350230.9999208003, 403772.0001220554)","['CLOVER ST', 'WELLINGTON ST']"
798,736,163,"(1350230.9999208003, 403772.0001220554)","['CLOVER ST', 'WELLINGTON ST']"
798,844,438,"(1350230.9999208003, 403772.0001220554)","['CLOVER ST', 'WELLINGTON ST']"
799,501,187,"(1344695.249837473, 403830.50033314526)","['ARLINGTON AVE', 'KNOX AVE']"
799,795,68,"(1344695.249837473, 403830.50033314526)","['ARLINGTON AVE', 'KNOX AVE']"
799,848,50,"(1344695.249837473, 403830.50033314526)","['ARLINGTON AVE', 'KNOX AVE']"
800,666,135,"(1342105.500095725, 403824.0003461391)","['CLIMAX ST', 'PEAR WAY']"
800,746,180,"(1342105.500095725, 403824.0003461391)","['CLIMAX ST', 'PEAR WAY']"
800,907,242,"(1342105.500095725, 403824.0003461391)","['CLIMAX ST', 'PEAR WAY']"
801,568,301,"(1344354.9998618066, 405633.5000079721)","['EMERALD ST', 'BORDER']"
802,720,602,"(1338599.4998898804, 405183.0002528131)","['MARNE WAY', 'BORDER']"
802,1403,159,"(1338599.4998898804, 405183.0002528131)","['MARNE WAY', 'BORDER']"
803,495,145,"(1343573.0001134723, 403938.7501166463)","['PROCTOR WAY', 'WALTER ST']"
803,499,146,"(1343573.0001134723, 403938.7501166463)","['PROCTOR WAY', 'WALTER ST']"
803,789,153,"(1343573.0001134723, 403938.7501166463)","['PROCTOR WAY', 'WALTER ST']"
803,804,154,"(1343573.0001134723, 403938.7501166463)","['PROCTOR WAY', 'WALTER ST']"
804,497,146,"(1343573.2501129657, 404092.75013673306)","['WALTER ST', 'INDUSTRY ST']"
804,697,177,"(1343573.2501129657, 404092.75013673306)","['WALTER ST', 'INDUSTRY ST']"
804,803,154,"(1343573.2501129657, 404092.75013673306)","['WALTER ST', 'INDUSTRY ST']"
804,805,145,"(1343573.2501129657, 404092.75013673306)","['WALTER ST', 'INDUSTRY ST']"
805,499,155,"(1343428.2500748932, 404093.7501347214)","['INDUSTRY ST', 'EUGENIE WAY']"
805,518,145,"(1343428.2500748932, 404093.7501347214)","['INDUSTRY ST', 'EUGENIE WAY']"
805,642,177,"(1343428.2500748932, 404093.7501347214)","['INDUSTRY ST', 'EUGENIE WAY']"
805,804,145,"(1343428.2500748932, 404093.7501347214)","['INDUSTRY ST', 'EUGENIE WAY']"
806,716,181,"(1338296.499839723, 406675.7498919815)","['BELONDA ST', 'BORDER']"
806,1055,113,"(1338296.499839723, 406675.7498919815)","['BELONDA ST', 'BORDER']"
807,216,606,"(1346124.7499312162, 405920.25009064376)","['ENON WAY', 'BREED ST']"
807,722,149,"(1346124.7499312162, 405920.25009064376)","['ENON WAY', 'BREED ST']"
807,723,143,"(1346124.7499312162, 405920.25009064376)","['ENON WAY', 'BREED ST']"
808,54,140,"(1338508.7500713915, 405918.25042273104)","['DILWORTH ST', 'NATCHEZ ST']"
808,580,153,"(1338508.7500713915, 405918.25042273104)","['DILWORTH ST', 'NATCHEZ ST']"
808,583,131,"(1338508.7500713915, 405918.25042273104)","['DILWORTH ST', 'NATCHEZ ST']"
809,502,600,"(1346425.9999848902, 405916.7500976473)","['UXOR WAY', 'BREED ST']"
809,523,150,"(1346425.9999848902, 405916.7500976473)","['UXOR WAY', 'BREED ST']"
